ID,Father.ID,Mother.ID,Fathers.Father.ID,Fathers.Mother.ID,Mothers.Father.ID,Mothers.Mother.ID,MALE,AO,AL,F,E,AOy,ALy,Fy,Ey,Y,BV.NT.O,TPO,TMO,NTPO,NTMO,BV.NT.L,TPL,TML,NTPL,NTML,YP,FP,YM,FM
5931890,8649649,6667898,6571301,3391359,3920117,7508609,1,-1.06440999909578,-0.37915163244176,-0.627454955639348,1.13552627826025,-0.532204999547888,-0.18957581622088,-0.627454955639348,0.671786405799379,-0.677449365608737,1.60534524148985,-0.654310007912213,-0.410099991183564,0.902223013124435,0.703122228365411,-1.30364152271315,0.281937731559749,-0.661089364001509,-1.15182705375297,-0.151814468960176,-0.892210691815421,-0.537802206157941,-1.39893086166508,-0.903057386867077
3003845,9907173,6997006,6799816,7152182,5511132,4701300,1,-0.0554979348700012,0.0896830001734626,0.374056017126339,0.289840076520573,-0.0277489674350006,0.0448415000867313,0.374056017126339,0.171471701703541,0.56262025148161,0.788851046135937,-0.853500656620504,0.798002721750503,0.573017515696139,0.215833530439798,-0.0387145638078195,0.483128774019218,-0.393445773845756,0.190935966976756,-0.229650530784576,0.0282507184540125,-0.188292368429128,1.33760873721688,0.419258520041924
8250235,8859173,7081802,5549919,4701405,9408882,7692285,1,0.912311976469778,0.991659626302482,-0.0807742968085186,-0.378097312153865,0.456155988234889,0.495829813151241,-0.0807742968085186,-0.223685386447778,0.647526118129833,0.00976296331418758,0.634443533087029,0.277868443382749,0.435241610966941,-0.425478647652753,0.0769982261488254,-0.0718235065998833,1.06348313290236,0.159530836083831,-0.0825326099350058,0.143713488502462,0.302382486533091,-0.43865951802675,-0.116119942758754
8634024,5692982,2428749,9323262,7715340,3238960,8810355,1,0.0576878052059698,1.81047517433467,0.109290942201186,0.129298240364877,0.0288439026029849,0.905237587167333,0.109290942201186,0.0764938705813001,1.1198663025528,0.0839019508656985,-0.267070921906771,0.324758727112741,-0.487556938094209,0.571458888959907,0.408036492062025,0.856256117275772,0.954219057058894,-0.171217899383762,0.579254391445787,0.134263907937772,0.0897594226677145,0.264810187892782,0.0284865436991643
2777321,1185398,2431710,7450291,2652034,1691852,7198383,0,0.851964642619793,1.32614757057307,1.31744840809338,-0.74204603597311,0.425982321309897,0.663073785286535,1.31744840809338,-0.439000355154973,1.96750415953484,0.713105346588977,-0.198886669337318,1.05085131195711,0.0725723866208445,0.640532959968133,-0.00474529610110402,-0.318846520805247,1.64499409137832,0.126770844835776,-0.13151614093688,1.51267309662905,1.02267487605375,3.29796831311773,0.64520109998824
8312103,7539954,4025504,7663488,1031740,5112123,6129074,1,-2.96067156923782,-1.01027740840177,-1.07832509797526,0.52555874879632,-1.48033578461891,-0.505138704200887,-1.07832509797526,0.310924748858504,-2.75287483793656,-0.651698528152029,-0.894158639721724,-2.0665129295161,0.2058255235,-0.857524051652029,-0.809334784034978,-0.413193538468001,-0.597083869933774,-1.75171188689345,0.942377102858473,-2.05051502951629,-0.398748551876414,-1.88697150705051,-0.346425665092672
6070176,7169747,5427370,5681617,5325092,9695766,8689255,1,1.76695574702844,2.08662903922581,1.19890115951243,1.51302271427813,0.883477873514222,1.04331451961291,1.19890115951243,0.895116309131135,4.02080986177069,1.09041441016974,1.72760382421413,0.0393519228143138,0.841234036246011,0.249180373923724,-0.00350117429282759,0.741821890634367,1.34480714859145,0.40841798023862,-0.411919154531447,3.1155632264607,1.25981146760495,1.26220483543301,-0.192966135712559
9309697,1577511,2847977,1009530,5846312,5899277,3645769,1,-0.896681044574167,1.21690595892366,0.548180959057597,1.59352105983177,-0.448340522287084,0.60845297946183,0.548180959057597,0.942739772601423,1.65103318883377,-0.291689095128962,-0.688083160129079,-0.208597884445088,-0.753042059291064,0.461352964162102,0.348386872620344,0.838310795168129,0.37859516375553,-0.126819948113571,0.475206820733915,-0.79808553097985,-0.830138617957213,2.79975937678426,0.514804342331606
3972486,5845036,6544532,9152691,3696692,2227337,1840972,1,-1.28161349816201,0.699706946934844,-0.147632886126901,0.742279813162396,-0.640806749081006,0.349853473467422,-0.147632886126901,0.439138659605301,0.000552497864816259,-1.20954628532256,-0.275827118183563,-1.00578637997845,-0.451153080206956,-0.758393205115602,0.595795566013669,-0.502921896062517,1.20262884299736,0.450294093432769,0.1455014725809,-0.236796984332794,-0.161043038386532,-0.302282095409175,-0.419586552834795
5629254,9234492,5220739,3901517,7357582,4201532,5179905,1,-2.18082401216567,-0.41095451113824,-0.892659445839967,1.37984911131431,-1.09041200608283,-0.20547725556912,-0.892659445839967,0.816329743117457,-1.37221896437446,0.228189318063271,-2.39901892018774,0.218194908022071,0.628441629134094,-0.400252311070823,0.814877789367109,-0.720707101985324,0.309752590847084,1.16090817187588,-0.346030382508768,-2.38612644924548,-1.2562280264331,-0.873404981798587,-0.161941694284823
